Series,Episode.x,Baker,Baker_Age,Baker_Occupation,Technical,Result,Viewership,Signature_Bake,Showstopper,Hometown,source.x,source.y,Episode.y
10,4,rosie,NA,NA,4,IN,9.34,NA,NA,NA,NA,NA,9
10,4,rosie,NA,NA,4,IN,10.05,NA,NA,NA,NA,NA,10
10,4,phil,NA,NA,6,OUT,9.62,NA,NA,NA,NA,NA,1
10,4,phil,NA,NA,6,OUT,9.38,NA,NA,NA,NA,NA,2
10,4,phil,NA,NA,6,OUT,8.94,NA,NA,NA,NA,NA,3
10,4,phil,NA,NA,6,OUT,8.96,NA,NA,NA,NA,NA,4
10,4,phil,NA,NA,6,OUT,9.26,NA,NA,NA,NA,NA,5
10,4,phil,NA,NA,6,OUT,8.7,NA,NA,NA,NA,NA,6
10,4,phil,NA,NA,6,OUT,8.98,NA,NA,NA,NA,NA,7
10,4,phil,NA,NA,6,OUT,9.19,NA,NA,NA,NA,NA,8
10,4,phil,NA,NA,6,OUT,9.34,NA,NA,NA,NA,NA,9
10,4,phil,NA,NA,6,OUT,10.05,NA,NA,NA,NA,NA,10
10,4,steph,NA,NA,1,STAR BAKER,9.62,NA,NA,NA,NA,NA,1
10,4,steph,NA,NA,1,STAR BAKER,9.38,NA,NA,NA,NA,NA,2
10,4,steph,NA,NA,1,STAR BAKER,8.94,NA,NA,NA,NA,NA,3
10,4,steph,NA,NA,1,STAR BAKER,8.96,NA,NA,NA,NA,NA,4
10,4,steph,NA,NA,1,STAR BAKER,9.26,NA,NA,NA,NA,NA,5
10,4,steph,NA,NA,1,STAR BAKER,8.7,NA,NA,NA,NA,NA,6
10,4,steph,NA,NA,1,STAR BAKER,8.98,NA,NA,NA,NA,NA,7
10,4,steph,NA,NA,1,STAR BAKER,9.19,NA,NA,NA,NA,NA,8
10,4,steph,NA,NA,1,STAR BAKER,9.34,NA,NA,NA,NA,NA,9
10,4,steph,NA,NA,1,STAR BAKER,10.05,NA,NA,NA,NA,NA,10
10,4,amelia,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,4,amelia,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,4,amelia,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,4,amelia,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,4,amelia,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,4,amelia,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,4,amelia,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,4,amelia,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,4,amelia,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,4,amelia,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,4,dan,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,4,dan,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,4,dan,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,4,dan,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,4,dan,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,4,dan,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,4,dan,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,4,dan,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,4,dan,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,4,dan,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,4,jamie,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,4,jamie,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,4,jamie,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,4,jamie,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,4,jamie,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,4,jamie,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,4,jamie,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,4,jamie,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,4,jamie,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,4,jamie,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,5,alice,NA,NA,6,IN,9.62,NA,NA,NA,NA,NA,1
10,5,alice,NA,NA,6,IN,9.38,NA,NA,NA,NA,NA,2
10,5,alice,NA,NA,6,IN,8.94,NA,NA,NA,NA,NA,3
10,5,alice,NA,NA,6,IN,8.96,NA,NA,NA,NA,NA,4
10,5,alice,NA,NA,6,IN,9.26,NA,NA,NA,NA,NA,5
10,5,alice,NA,NA,6,IN,8.7,NA,NA,NA,NA,NA,6
10,5,alice,NA,NA,6,IN,8.98,NA,NA,NA,NA,NA,7
10,5,alice,NA,NA,6,IN,9.19,NA,NA,NA,NA,NA,8
10,5,alice,NA,NA,6,IN,9.34,NA,NA,NA,NA,NA,9
10,5,alice,NA,NA,6,IN,10.05,NA,NA,NA,NA,NA,10
10,5,david,NA,NA,9,IN,9.62,NA,NA,NA,NA,NA,1
10,5,david,NA,NA,9,IN,9.38,NA,NA,NA,NA,NA,2
10,5,david,NA,NA,9,IN,8.94,NA,NA,NA,NA,NA,3
10,5,david,NA,NA,9,IN,8.96,NA,NA,NA,NA,NA,4
10,5,david,NA,NA,9,IN,9.26,NA,NA,NA,NA,NA,5
10,5,david,NA,NA,9,IN,8.7,NA,NA,NA,NA,NA,6
10,5,david,NA,NA,9,IN,8.98,NA,NA,NA,NA,NA,7
10,5,david,NA,NA,9,IN,9.19,NA,NA,NA,NA,NA,8
10,5,david,NA,NA,9,IN,9.34,NA,NA,NA,NA,NA,9
10,5,david,NA,NA,9,IN,10.05,NA,NA,NA,NA,NA,10
10,5,henry,NA,NA,3,IN,9.62,NA,NA,NA,NA,NA,1
10,5,henry,NA,NA,3,IN,9.38,NA,NA,NA,NA,NA,2
10,5,henry,NA,NA,3,IN,8.94,NA,NA,NA,NA,NA,3
10,5,henry,NA,NA,3,IN,8.96,NA,NA,NA,NA,NA,4
10,5,henry,NA,NA,3,IN,9.26,NA,NA,NA,NA,NA,5
10,5,henry,NA,NA,3,IN,8.7,NA,NA,NA,NA,NA,6
10,5,henry,NA,NA,3,IN,8.98,NA,NA,NA,NA,NA,7
10,5,henry,NA,NA,3,IN,9.19,NA,NA,NA,NA,NA,8
10,5,henry,NA,NA,3,IN,9.34,NA,NA,NA,NA,NA,9
10,5,henry,NA,NA,3,IN,10.05,NA,NA,NA,NA,NA,10
10,5,michael,NA,NA,8,IN,9.62,NA,NA,NA,NA,NA,1
10,5,michael,NA,NA,8,IN,9.38,NA,NA,NA,NA,NA,2
10,5,michael,NA,NA,8,IN,8.94,NA,NA,NA,NA,NA,3
10,5,michael,NA,NA,8,IN,8.96,NA,NA,NA,NA,NA,4
10,5,michael,NA,NA,8,IN,9.26,NA,NA,NA,NA,NA,5
10,5,michael,NA,NA,8,IN,8.7,NA,NA,NA,NA,NA,6
10,5,michael,NA,NA,8,IN,8.98,NA,NA,NA,NA,NA,7
10,5,michael,NA,NA,8,IN,9.19,NA,NA,NA,NA,NA,8
10,5,michael,NA,NA,8,IN,9.34,NA,NA,NA,NA,NA,9
10,5,michael,NA,NA,8,IN,10.05,NA,NA,NA,NA,NA,10
10,5,priya,NA,NA,2,IN,9.62,NA,NA,NA,NA,NA,1
10,5,priya,NA,NA,2,IN,9.38,NA,NA,NA,NA,NA,2
10,5,priya,NA,NA,2,IN,8.94,NA,NA,NA,NA,NA,3
10,5,priya,NA,NA,2,IN,8.96,NA,NA,NA,NA,NA,4
10,5,priya,NA,NA,2,IN,9.26,NA,NA,NA,NA,NA,5
10,5,priya,NA,NA,2,IN,8.7,NA,NA,NA,NA,NA,6
10,5,priya,NA,NA,2,IN,8.98,NA,NA,NA,NA,NA,7
10,5,priya,NA,NA,2,IN,9.19,NA,NA,NA,NA,NA,8
10,5,priya,NA,NA,2,IN,9.34,NA,NA,NA,NA,NA,9
10,5,priya,NA,NA,2,IN,10.05,NA,NA,NA,NA,NA,10
10,5,rosie,NA,NA,5,IN,9.62,NA,NA,NA,NA,NA,1
10,5,rosie,NA,NA,5,IN,9.38,NA,NA,NA,NA,NA,2
10,5,rosie,NA,NA,5,IN,8.94,NA,NA,NA,NA,NA,3
10,5,rosie,NA,NA,5,IN,8.96,NA,NA,NA,NA,NA,4
10,5,rosie,NA,NA,5,IN,9.26,NA,NA,NA,NA,NA,5
10,5,rosie,NA,NA,5,IN,8.7,NA,NA,NA,NA,NA,6
10,5,rosie,NA,NA,5,IN,8.98,NA,NA,NA,NA,NA,7
10,5,rosie,NA,NA,5,IN,9.19,NA,NA,NA,NA,NA,8
10,5,rosie,NA,NA,5,IN,9.34,NA,NA,NA,NA,NA,9
10,5,rosie,NA,NA,5,IN,10.05,NA,NA,NA,NA,NA,10
10,5,helena,NA,NA,1,OUT,9.62,NA,NA,NA,NA,NA,1
10,5,helena,NA,NA,1,OUT,9.38,NA,NA,NA,NA,NA,2
10,5,helena,NA,NA,1,OUT,8.94,NA,NA,NA,NA,NA,3
10,5,helena,NA,NA,1,OUT,8.96,NA,NA,NA,NA,NA,4
10,5,helena,NA,NA,1,OUT,9.26,NA,NA,NA,NA,NA,5
10,5,helena,NA,NA,1,OUT,8.7,NA,NA,NA,NA,NA,6
10,5,helena,NA,NA,1,OUT,8.98,NA,NA,NA,NA,NA,7
10,5,helena,NA,NA,1,OUT,9.19,NA,NA,NA,NA,NA,8
10,5,helena,NA,NA,1,OUT,9.34,NA,NA,NA,NA,NA,9
10,5,helena,NA,NA,1,OUT,10.05,NA,NA,NA,NA,NA,10
10,5,michelle,NA,NA,7,OUT,9.62,NA,NA,NA,NA,NA,1
10,5,michelle,NA,NA,7,OUT,9.38,NA,NA,NA,NA,NA,2
10,5,michelle,NA,NA,7,OUT,8.94,NA,NA,NA,NA,NA,3
10,5,michelle,NA,NA,7,OUT,8.96,NA,NA,NA,NA,NA,4
10,5,michelle,NA,NA,7,OUT,9.26,NA,NA,NA,NA,NA,5
10,5,michelle,NA,NA,7,OUT,8.7,NA,NA,NA,NA,NA,6
10,5,michelle,NA,NA,7,OUT,8.98,NA,NA,NA,NA,NA,7
10,5,michelle,NA,NA,7,OUT,9.19,NA,NA,NA,NA,NA,8
10,5,michelle,NA,NA,7,OUT,9.34,NA,NA,NA,NA,NA,9
10,5,michelle,NA,NA,7,OUT,10.05,NA,NA,NA,NA,NA,10
10,5,steph,NA,NA,4,STAR BAKER,9.62,NA,NA,NA,NA,NA,1
10,5,steph,NA,NA,4,STAR BAKER,9.38,NA,NA,NA,NA,NA,2
10,5,steph,NA,NA,4,STAR BAKER,8.94,NA,NA,NA,NA,NA,3
10,5,steph,NA,NA,4,STAR BAKER,8.96,NA,NA,NA,NA,NA,4
10,5,steph,NA,NA,4,STAR BAKER,9.26,NA,NA,NA,NA,NA,5
10,5,steph,NA,NA,4,STAR BAKER,8.7,NA,NA,NA,NA,NA,6
10,5,steph,NA,NA,4,STAR BAKER,8.98,NA,NA,NA,NA,NA,7
10,5,steph,NA,NA,4,STAR BAKER,9.19,NA,NA,NA,NA,NA,8
10,5,steph,NA,NA,4,STAR BAKER,9.34,NA,NA,NA,NA,NA,9
10,5,steph,NA,NA,4,STAR BAKER,10.05,NA,NA,NA,NA,NA,10
10,5,amelia,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,5,amelia,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,5,amelia,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,5,amelia,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,5,amelia,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,5,amelia,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,5,amelia,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,5,amelia,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,5,amelia,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,5,amelia,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,5,dan,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,5,dan,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,5,dan,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,5,dan,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,5,dan,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,5,dan,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,5,dan,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,5,dan,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,5,dan,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,5,dan,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,5,jamie,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,5,jamie,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,5,jamie,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,5,jamie,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,5,jamie,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,5,jamie,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,5,jamie,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,5,jamie,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,5,jamie,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,5,jamie,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,5,phil,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,5,phil,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,5,phil,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,5,phil,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,5,phil,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,5,phil,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,5,phil,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,5,phil,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,5,phil,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,5,phil,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,6,alice,NA,NA,1,IN,9.62,NA,NA,NA,NA,NA,1
10,6,alice,NA,NA,1,IN,9.38,NA,NA,NA,NA,NA,2
10,6,alice,NA,NA,1,IN,8.94,NA,NA,NA,NA,NA,3
10,6,alice,NA,NA,1,IN,8.96,NA,NA,NA,NA,NA,4
10,6,alice,NA,NA,1,IN,9.26,NA,NA,NA,NA,NA,5
10,6,alice,NA,NA,1,IN,8.7,NA,NA,NA,NA,NA,6
10,6,alice,NA,NA,1,IN,8.98,NA,NA,NA,NA,NA,7
10,6,alice,NA,NA,1,IN,9.19,NA,NA,NA,NA,NA,8
10,6,alice,NA,NA,1,IN,9.34,NA,NA,NA,NA,NA,9
10,6,alice,NA,NA,1,IN,10.05,NA,NA,NA,NA,NA,10
10,6,david,NA,NA,2,IN,9.62,NA,NA,NA,NA,NA,1
10,6,david,NA,NA,2,IN,9.38,NA,NA,NA,NA,NA,2
10,6,david,NA,NA,2,IN,8.94,NA,NA,NA,NA,NA,3
10,6,david,NA,NA,2,IN,8.96,NA,NA,NA,NA,NA,4
10,6,david,NA,NA,2,IN,9.26,NA,NA,NA,NA,NA,5
10,6,david,NA,NA,2,IN,8.7,NA,NA,NA,NA,NA,6
10,6,david,NA,NA,2,IN,8.98,NA,NA,NA,NA,NA,7
10,6,david,NA,NA,2,IN,9.19,NA,NA,NA,NA,NA,8
10,6,david,NA,NA,2,IN,9.34,NA,NA,NA,NA,NA,9
10,6,david,NA,NA,2,IN,10.05,NA,NA,NA,NA,NA,10
10,6,henry,NA,NA,4,IN,9.62,NA,NA,NA,NA,NA,1
10,6,henry,NA,NA,4,IN,9.38,NA,NA,NA,NA,NA,2
10,6,henry,NA,NA,4,IN,8.94,NA,NA,NA,NA,NA,3
10,6,henry,NA,NA,4,IN,8.96,NA,NA,NA,NA,NA,4
10,6,henry,NA,NA,4,IN,9.26,NA,NA,NA,NA,NA,5
10,6,henry,NA,NA,4,IN,8.7,NA,NA,NA,NA,NA,6
10,6,henry,NA,NA,4,IN,8.98,NA,NA,NA,NA,NA,7
10,6,henry,NA,NA,4,IN,9.19,NA,NA,NA,NA,NA,8
10,6,henry,NA,NA,4,IN,9.34,NA,NA,NA,NA,NA,9
10,6,henry,NA,NA,4,IN,10.05,NA,NA,NA,NA,NA,10
10,6,michael,NA,NA,6,IN,9.62,NA,NA,NA,NA,NA,1
10,6,michael,NA,NA,6,IN,9.38,NA,NA,NA,NA,NA,2
10,6,michael,NA,NA,6,IN,8.94,NA,NA,NA,NA,NA,3
10,6,michael,NA,NA,6,IN,8.96,NA,NA,NA,NA,NA,4
10,6,michael,NA,NA,6,IN,9.26,NA,NA,NA,NA,NA,5
10,6,michael,NA,NA,6,IN,8.7,NA,NA,NA,NA,NA,6
10,6,michael,NA,NA,6,IN,8.98,NA,NA,NA,NA,NA,7
10,6,michael,NA,NA,6,IN,9.19,NA,NA,NA,NA,NA,8
10,6,michael,NA,NA,6,IN,9.34,NA,NA,NA,NA,NA,9
10,6,michael,NA,NA,6,IN,10.05,NA,NA,NA,NA,NA,10
10,6,rosie,NA,NA,5,IN,9.62,NA,NA,NA,NA,NA,1
10,6,rosie,NA,NA,5,IN,9.38,NA,NA,NA,NA,NA,2
10,6,rosie,NA,NA,5,IN,8.94,NA,NA,NA,NA,NA,3
10,6,rosie,NA,NA,5,IN,8.96,NA,NA,NA,NA,NA,4
10,6,rosie,NA,NA,5,IN,9.26,NA,NA,NA,NA,NA,5
10,6,rosie,NA,NA,5,IN,8.7,NA,NA,NA,NA,NA,6
10,6,rosie,NA,NA,5,IN,8.98,NA,NA,NA,NA,NA,7
10,6,rosie,NA,NA,5,IN,9.19,NA,NA,NA,NA,NA,8
10,6,rosie,NA,NA,5,IN,9.34,NA,NA,NA,NA,NA,9
10,6,rosie,NA,NA,5,IN,10.05,NA,NA,NA,NA,NA,10
10,6,priya,NA,NA,7,OUT,9.62,NA,NA,NA,NA,NA,1
10,6,priya,NA,NA,7,OUT,9.38,NA,NA,NA,NA,NA,2
10,6,priya,NA,NA,7,OUT,8.94,NA,NA,NA,NA,NA,3
10,6,priya,NA,NA,7,OUT,8.96,NA,NA,NA,NA,NA,4
10,6,priya,NA,NA,7,OUT,9.26,NA,NA,NA,NA,NA,5
10,6,priya,NA,NA,7,OUT,8.7,NA,NA,NA,NA,NA,6
10,6,priya,NA,NA,7,OUT,8.98,NA,NA,NA,NA,NA,7
10,6,priya,NA,NA,7,OUT,9.19,NA,NA,NA,NA,NA,8
10,6,priya,NA,NA,7,OUT,9.34,NA,NA,NA,NA,NA,9
10,6,priya,NA,NA,7,OUT,10.05,NA,NA,NA,NA,NA,10
10,6,steph,NA,NA,3,STAR BAKER,9.62,NA,NA,NA,NA,NA,1
10,6,steph,NA,NA,3,STAR BAKER,9.38,NA,NA,NA,NA,NA,2
10,6,steph,NA,NA,3,STAR BAKER,8.94,NA,NA,NA,NA,NA,3
10,6,steph,NA,NA,3,STAR BAKER,8.96,NA,NA,NA,NA,NA,4
10,6,steph,NA,NA,3,STAR BAKER,9.26,NA,NA,NA,NA,NA,5
10,6,steph,NA,NA,3,STAR BAKER,8.7,NA,NA,NA,NA,NA,6
10,6,steph,NA,NA,3,STAR BAKER,8.98,NA,NA,NA,NA,NA,7
10,6,steph,NA,NA,3,STAR BAKER,9.19,NA,NA,NA,NA,NA,8
10,6,steph,NA,NA,3,STAR BAKER,9.34,NA,NA,NA,NA,NA,9
10,6,steph,NA,NA,3,STAR BAKER,10.05,NA,NA,NA,NA,NA,10
10,6,amelia,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,6,amelia,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,6,amelia,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,6,amelia,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,6,amelia,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,6,amelia,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,6,amelia,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,6,amelia,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,6,amelia,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,6,amelia,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,6,dan,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,6,dan,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,6,dan,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,6,dan,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,6,dan,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,6,dan,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,6,dan,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,6,dan,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,6,dan,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,6,dan,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,6,helena,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,6,helena,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,6,helena,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,6,helena,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,6,helena,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,6,helena,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,6,helena,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,6,helena,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,6,helena,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,6,helena,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,6,jamie,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,6,jamie,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,6,jamie,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,6,jamie,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,6,jamie,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,6,jamie,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,6,jamie,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,6,jamie,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,6,jamie,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,6,jamie,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,6,michelle,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,6,michelle,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,6,michelle,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,6,michelle,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,6,michelle,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,6,michelle,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,6,michelle,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,6,michelle,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,6,michelle,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,6,michelle,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,6,phil,NA,NA,NA,NA,9.62,NA,NA,NA,NA,NA,1
10,6,phil,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,2
10,6,phil,NA,NA,NA,NA,8.94,NA,NA,NA,NA,NA,3
10,6,phil,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,4
10,6,phil,NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA,5
10,6,phil,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,6
10,6,phil,NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA,7
10,6,phil,NA,NA,NA,NA,9.19,NA,NA,NA,NA,NA,8
10,6,phil,NA,NA,NA,NA,9.34,NA,NA,NA,NA,NA,9
10,6,phil,NA,NA,NA,NA,10.05,NA,NA,NA,NA,NA,10
10,7,alice,NA,NA,6,IN,9.62,NA,NA,NA,NA,NA,1
10,7,alice,NA,NA,6,IN,9.38,NA,NA,NA,NA,NA,2
10,7,alice,NA,NA,6,IN,8.94,NA,NA,NA,NA,NA,3
10,7,alice,NA,NA,6,IN,8.96,NA,NA,NA,NA,NA,4
10,7,alice,NA,NA,6,IN,9.26,NA,NA,NA,NA,NA,5
10,7,alice,NA,NA,6,IN,8.7,NA,NA,NA,NA,NA,6
10,7,alice,NA,NA,6,IN,8.98,NA,NA,NA,NA,NA,7
10,7,alice,NA,NA,6,IN,9.19,NA,NA,NA,NA,NA,8
10,7,alice,NA,NA,6,IN,9.34,NA,NA,NA,NA,NA,9
10,7,alice,NA,NA,6,IN,10.05,NA,NA,NA,NA,NA,10
10,7,david,NA,NA,2,IN,9.62,NA,NA,NA,NA,NA,1
10,7,david,NA,NA,2,IN,9.38,NA,NA,NA,NA,NA,2
10,7,david,NA,NA,2,IN,8.94,NA,NA,NA,NA,NA,3
10,7,david,NA,NA,2,IN,8.96,NA,NA,NA,NA,NA,4
10,7,david,NA,NA,2,IN,9.26,NA,NA,NA,NA,NA,5
10,7,david,NA,NA,2,IN,8.7,NA,NA,NA,NA,NA,6
10,7,david,NA,NA,2,IN,8.98,NA,NA,NA,NA,NA,7
10,7,david,NA,NA,2,IN,9.19,NA,NA,NA,NA,NA,8
10,7,david,NA,NA,2,IN,9.34,NA,NA,NA,NA,NA,9
10,7,david,NA,NA,2,IN,10.05,NA,NA,NA,NA,NA,10
10,7,rosie,NA,NA,1,IN,9.62,NA,NA,NA,NA,NA,1
10,7,rosie,NA,NA,1,IN,9.38,NA,NA,NA,NA,NA,2
10,7,rosie,NA,NA,1,IN,8.94,NA,NA,NA,NA,NA,3
10,7,rosie,NA,NA,1,IN,8.96,NA,NA,NA,NA,NA,4
10,7,rosie,NA,NA,1,IN,9.26,NA,NA,NA,NA,NA,5
10,7,rosie,NA,NA,1,IN,8.7,NA,NA,NA,NA,NA,6
10,7,rosie,NA,NA,1,IN,8.98,NA,NA,NA,NA,NA,7
10,7,rosie,NA,NA,1,IN,9.19,NA,NA,NA,NA,NA,8
10,7,rosie,NA,NA,1,IN,9.34,NA,NA,NA,NA,NA,9
10,7,rosie,NA,NA,1,IN,10.05,NA,NA,NA,NA,NA,10
10,7,steph,NA,NA,4,IN,9.62,NA,NA,NA,NA,NA,1
10,7,steph,NA,NA,4,IN,9.38,NA,NA,NA,NA,NA,2
10,7,steph,NA,NA,4,IN,8.94,NA,NA,NA,NA,NA,3
10,7,steph,NA,NA,4,IN,8.96,NA,NA,NA,NA,NA,4
